TOWN_ID,TOWN,VMT_SOV_AM,VMT_SOV_MD,VMT_SOV_PM,VMT_SOV_NT,VMT_HOV_AM,VMT_HOV_MD,VMT_HOV_PM,VMT_HOV_NT,VMT_TRK_AM,VMT_TRK_MD,VMT_TRK_PM,VMT_TRK_NT,VMT_TOTAL,VHT_SOV_AM,VHT_SOV_MD,VHT_SOV_PM,VHT_SOV_NT,VHT_HOV_AM,VHT_HOV_MD,VHT_HOV_PM,VHT_HOV_NT,VHT_TRK_AM,VHT_TRK_MD,VHT_TRK_PM,VHT_TRK_NT,VHT_TOTAL,VOC_SOV_AM,VOC_SOV_MD,VOC_SOV_PM,VOC_SOV_NT,VOC_HOV_AM,VOC_HOV_MD,VOC_HOV_PM,VOC_HOV_NT,VOC_TRK_AM,VOC_TRK_MD,VOC_TRK_PM,VOC_TRK_NT,VOC_TOTAL,NOX_SOV_AM,NOX_SOV_MD,NOX_SOV_PM,NOX_SOV_NT,NOX_HOV_AM,NOX_HOV_MD,NOX_HOV_PM,NOX_HOV_NT,NOX_TRK_AM,NOX_TRK_MD,NOX_TRK_PM,NOX_TRK_NT,NOX_TOTAL,CO_SOV_AM,CO_SOV_MD,CO_SOV_PM,CO_SOV_NT,CO_HOV_AM,CO_HOV_MD,CO_HOV_PM,CO_HOV_NT,CO_TRK_AM,CO_TRK_MD,CO_TRK_PM,CO_TRK_NT,CO_TOTAL,CO2_SOV_AM,CO2_SOV_MD,CO2_SOV_PM,CO2_SOV_NT,CO2_HOV_AM,CO2_HOV_MD,CO2_HOV_PM,CO2_HOV_NT,CO2_TRK_AM,CO2_TRK_MD,CO2_TRK_PM,CO2_TRK_NT,CO2_TOTAL
2,ACTON,74826.98148,168574.4667,100619.3249,128068.9673,17112.03739,54820.58844,32240.76728,40954.25693,12572.26457,34776.15496,18477.75874,16783.64589,699827.2147,2253.189745,5961.262534,3760.597522,3571.824813,522.698892,1942.523435,1201.475585,1146.883391,363.304904,1129.824932,628.056333,441.900932,22923.54302,6.248692,15.922658,10.0226,10.282945,1.439007,5.184916,3.212525,3.296735,2.971502,9.108836,5.101936,3.661117,76.453469,28.422898,65.118622,38.936116,48.267171,6.492559,21.184538,12.4913,15.43839,25.179959,72.257947,39.032508,32.460123,405.28213,187.208426,564.904973,382.286311,328.165989,42.436549,183.562139,122.522474,104.576191,46.547965,164.440912,96.96941,62.892451,2286.513792,29627.21026,75276.99445,47542.36344,49746.21772,6807.989467,24505.7946,15241.41097,15940.39534,8099.452942,24825.26908,13877.43588,10518.4813,322009.0154
10,ARLINGTON,72091.28624,104942.7543,69883.51561,80523.47397,13190.86289,33764.30382,14688.15392,25139.43406,11084.90077,31281.58981,15696.37773,14772.4275,487059.0806,2347.564294,3327.051536,2326.572453,2303.472913,416.949992,1076.181989,484.278086,724.528709,367.35971,1014.491883,516.58631,428.544231,15333.58211,6.224514,9.266719,6.48239,6.513057,1.130211,2.989359,1.35354,2.037997,2.878471,8.14578,4.201946,3.479019,54.703004,27.291694,39.568228,26.551939,30.002742,5.027078,12.708561,5.546013,9.330707,23.251962,64.872553,32.886587,29.442479,306.480546,182.259184,338.435608,259.149892,204.917061,33.272713,108.231023,53.924644,63.355172,42.322503,145.20209,81.353393,55.515792,1567.939076,29332.34638,44605.8755,31259.98846,31401.26223,5344.109838,14381.62208,6530.186183,9819.546902,7494.307581,22221.61687,11620.95572,9542.753882,223554.5716
14,ASHLAND,49803.63466,132992.9624,73738.45982,91539.97119,11105.86247,45300.41282,22403.69315,30594.64399,7119.719765,19234.18797,10813.59583,9039.08106,503686.2252,1731.693052,6102.946009,3406.796771,2973.756366,390.889903,2081.660808,1043.9536,992.426525,236.217271,840.200184,520.909366,273.650396,20595.10025,4.464611,14.614725,8.320986,8.014101,1.001236,4.9825,2.542015,2.676991,1.850796,6.213797,3.893017,2.203806,60.778579,19.024668,53.786934,29.797001,35.149972,4.232855,18.319662,9.060701,11.747709,14.943712,44.631813,26.356307,18.648182,285.699516,125.76775,482.792935,303.220917,239.020161,27.931715,164.457519,92.366962,79.864407,27.365151,100.73501,64.400453,35.483167,1743.406146,20680.01072,67229.88439,38685.38322,37565.00546,4626.854265,22915.22651,11807.69222,12549.68301,4817.192907,15578.25653,9587.268722,6043.796937,252086.2549
23,BEDFORD,86105.60447,137113.1446,89938.52946,103311.149,13562.98892,36663.26486,19839.56493,27889.02296,15747.48335,46720.93787,18073.2477,23369.31065,618334.2487,2670.602685,4192.472163,2893.890559,2570.030363,417.122847,1157.911164,641.192595,724.819147,465.978219,1305.424726,574.277743,538.766545,18152.48876,7.350432,12.177861,8.332603,8.082094,1.153006,3.30363,1.850586,2.208296,3.76342,10.905637,4.71595,4.623403,68.466919,33.283624,53.498843,34.828328,40.495855,5.241776,14.283177,7.710937,10.820384,31.884168,93.34658,37.330504,44.950249,407.674425,223.402878,464.274305,342.998163,271.376712,34.972875,123.513982,75.750326,72.3868,59.455041,218.110314,93.874939,86.465395,2066.58173,34741.27075,58527.71053,40149.4277,39642.75047,5454.442255,15817.81148,8902.406003,10768.64522,10251.25693,31723.96742,13195.17443,14398.6145,283573.4777
25,BELLINGHAM,92869.54826,206540.6303,122954.696,159543.1467,17141.79934,66486.96428,33988.27849,50535.28358,19892.60807,59234.30522,29581.10996,29542.07014,888310.4403,2743.289204,8454.15201,4702.354589,4451.550873,526.024375,2856.085202,1380.051991,1449.460359,589.025119,2206.372527,1187.899546,755.051308,31301.3171,7.839592,21.521556,12.648899,13.168073,1.463954,7.096897,3.60389,4.19893,4.701053,16.873827,9.191358,6.32077,108.6288,37.035483,84.716849,49.784535,62.668292,6.776089,27.183906,13.761807,19.692934,40.942448,131.725937,67.628685,57.896083,599.813048,238.739105,749.603615,495.664882,418.501246,43.669818,241.772409,137.648868,131.250712,74.692888,295.169412,167.623483,109.700526,3104.036965,37410.96901,100671.2577,60140.08081,63476.22382,6950.673674,33002.05073,17028.0171,20189.11399,13101.74551,45263.22989,24237.10636,18649.65698,440120.1256
26,BELMONT,46154.20858,65943.22408,39881.0848,49304.18471,7307.437389,21485.26955,9291.351102,15870.26653,7916.164852,23017.53533,11204.78298,11255.97616,308631.4861,1832.352326,2438.55322,1484.851017,1483.35834,286.673081,799.027718,345.109842,479.654015,316.659916,890.218172,413.655353,348.252278,11118.36528,4.247633,6.221199,3.915072,4.13254,0.677541,2.0362,0.904216,1.331364,2.185021,6.546471,3.135796,2.800365,38.133416,17.988145,25.474462,15.449678,18.446695,2.843792,8.296816,3.608952,5.940757,17.162816,50.038191,24.049136,22.930506,212.229945,121.577111,220.608638,150.518166,126.464271,19.050592,71.762118,35.234352,40.81136,31.275483,111.519734,59.537345,43.227196,1031.586366,19622.3169,29381.72055,18593.99808,19604.30934,3122.988073,9606.246673,4304.784757,6314.104301,5543.004101,17223.07552,8530.370025,7450.040195,149296.9585
30,BEVERLY,80738.67516,237863.8333,123266.2376,200160.6681,15600.31083,79206.6136,32844.75634,66463.314,16589.69174,47756.14897,20513.56995,21068.32401,942072.1437,2242.931515,12208.45587,4984.419832,5302.798963,428.526612,4049.821695,1324.11444,1730.794505,440.919351,2333.089028,809.557135,541.824897,36397.25384,6.485557,26.285959,12.440129,15.9479,1.243126,8.720104,3.31181,5.266962,3.635507,15.703704,6.219802,4.48589,109.74645,30.961918,92.595588,46.510315,77.470282,5.970104,30.75661,12.383214,25.809278,32.53449,111.456228,45.421675,40.770169,552.63987,204.926266,839.68416,460.550922,538.566714,39.726629,279.128925,122.700199,179.794269,61.075841,240.364599,109.223781,80.161352,3155.903656,31280.68218,121287.4016,59175.65167,77706.66223,6005.362252,40274.25125,15758.43763,25722.67963,10412.62445,38792.80992,16237.43162,13192.35888,455846.3533
34,BOLTON,102311.3876,152064.86,122366.7953,114245.7498,16707.99742,38352.92392,30764.31996,28907.99178,16227.87831,46868.40324,24356.77675,21873.59428,715048.6784,2417.458021,3814.265942,4017.886577,2487.047724,453.143785,1084.490302,1206.804978,681.111994,407.510811,1154.585092,644.112062,451.52604,18819.94333,7.981993,13.135935,11.685299,8.846648,1.357466,3.409662,3.18703,2.258175,3.36996,10.09072,5.502301,4.076933,74.902121,41.933091,64.374178,49.774187,47.244276,6.680949,15.776877,12.45549,11.633104,32.314498,96.024732,48.956211,42.294855,469.462447,270.717889,547.636534,492.354267,316.976345,43.13959,134.079876,124.279531,77.407028,59.59306,227.558887,126.724346,83.186677,2503.654031,39361.02757,63878.85257,56543.47011,43774.69724,6574.070088,16428.3947,15151.45011,11122.60863,10242.56305,32036.54568,17037.57775,13435.1492,325586.4067
35,BOSTON,800770.3072,890131.12,697083.8554,667360.0805,188126.9472,334212.6549,195902.8189,233725.3369,230432.7656,666016.3446,284724.1461,306956.3224,5495442.7,29429.07144,29514.36907,23629.674,19610.89338,7121.147086,11645.79322,6952.597162,7192.810017,9113.538656,24967.76293,12135.65599,10556.39742,191869.7104,73.91032,81.675308,66.21525,56.1883,17.795696,31.625392,19.15759,20.085484,69.049903,195.482128,93.440566,82.285357,806.911294,307.599874,344.070364,269.609671,260.905889,73.235949,130.278944,76.595592,91.275692,520.245329,1474.764156,660.381236,660.034805,4868.997501,2113.922358,3055.482916,2697.435109,1847.063035,506.780197,1160.263659,771.257567,650.083576,949.314594,3342.318749,1613.02102,1272.193733,19979.13651,343245.9935,390543.9533,318874.767,270033.2606,82244.22673,150316.353,91806.5027,95911.41018,169116.5203,509783.1728,237869.3881,215902.0505,2875647.599
37,BOXBOROUGH,67497.303,99174.37629,78528.93499,66550.29032,10646.34924,23338.61326,18842.3703,15813.38011,9118.179355,26602.82127,16015.34787,11207.99277,443335.9588,1377.915478,2267.778042,2024.245167,1342.848065,260.114536,608.539971,574.8588,351.254938,182.217485,520.814374,372.195405,204.453988,10087.23625,5.070496,8.407122,6.778195,5.20278,0.849731,2.042256,1.731804,1.256948,1.643345,4.954461,3.305139,1.956173,43.198448,28.155335,42.949601,32.011825,28.724105,4.37422,9.857615,7.600761,6.672924,17.518131,52.820454,31.125343,21.832961,283.643275,181.316987,366.207585,310.313338,196.057222,28.136991,84.085801,73.820962,45.35699,32.726125,128.58775,81.815392,44.075812,1572.500955,25397.3139,41068.02035,33526.42592,25676.87299,4154.055594,9871.007196,8422.135799,6156.785808,5503.114089,17386.71386,10748.26588,6879.029951,194789.7413
40,BRAINTREE,153546.8937,233571.7941,156039.4599,174604.4064,27544.09464,62179.02259,32652.32042,47358.61083,40228.91011,114371.4695,41017.64334,52662.12637,1135776.752,6333.083436,8470.156704,6319.650977,4011.033293,1097.501706,2290.970859,1283.918451,1119.100823,1532.499586,3987.354251,1743.952104,1190.498434,39379.72062,14.862244,21.827334,15.8987,13.125694,2.617412,5.856576,3.251592,3.581816,11.579208,31.220067,13.05377,10.239813,147.114227,58.085549,87.710286,59.156295,67.711291,10.354624,23.384734,12.374008,18.259249,88.242246,242.3754,93.159693,98.732525,859.545901,400.995108,769.560529,595.702889,459.760654,71.411778,204.274223,124.148271,123.303105,158.922526,540.827579,223.552156,191.863326,3864.322144,68278.73245,103861.0135,75744.96028,65418.28623,12084.44173,27801.5873,15549.47329,17804.66481,28636.64403,83227.09677,33496.23785,31717.74715,563620.8854
46,BROOKLINE,68028.96906,63441.35564,48502.25873,48515.71604,12604.83024,25092.81116,11658.0023,20063.24315,12948.2267,37538.42184,24276.83677,19646.60486,392317.2765,2652.852459,2310.611919,1873.466847,1570.799356,486.663711,912.130754,445.039164,643.365517,509.625116,1397.035106,948.421244,674.426116,14424.43731,6.351225,5.924273,4.867748,4.179801,1.179796,2.338541,1.155136,1.720775,3.827132,10.864597,7.426134,5.256877,55.092036,25.472884,23.558795,18.431923,18.202197,4.777122,9.300447,4.411873,7.516415,28.765621,81.867215,53.791648,41.653744,317.749883,168.877284,200.752952,179.783424,128.881999,31.560822,79.625962,43.07226,53.42493,51.3806,178.836117,128.381667,78.977376,1323.555394,29329.89353,28177.45488,23125.92929,19800.74711,5448.609122,11126.35029,5502.266856,8161.970732,9339.974236,28193.17775,19247.93516,13597.78072,201052.0897
48,BURLINGTON,155501.8616,222104.4635,154997.8635,164164.7652,21890.45324,56153.49164,29871.37317,43184.34267,36743.45196,108456.8345,43229.237,51310.25545,1087608.393,4635.84941,6371.389563,4627.884239,3732.158677,649.183977,1688.128728,921.145971,1015.330874,1041.885696,2878.679332,1220.219785,1087.341013,29869.19727,12.955308,19.190016,13.978264,12.426069,1.815472,4.943073,2.738678,3.298528,8.28584,24.417849,10.362116,9.654905,124.066117,60.899628,86.770705,60.62039,64.285197,8.536322,21.849976,11.660844,16.804819,73.244566,214.302048,86.883318,95.636907,801.494719,412.128821,755.698368,604.287496,437.188298,57.44339,189.70118,115.960446,113.884477,137.692575,502.479072,223.180001,187.75857,3737.402694,62084.68058,93245.18658,68053.71552,61838.4919,8707.662316,23885.60232,13283.64766,16349.57943,23477.57394,72609.98026,30442.33436,30693.18954,504671.6444
49,CAMBRIDGE,97171.54302,95372.66121,73848.91872,57430.67973,18304.30623,32190.84119,17461.09273,18494.32394,28514.74795,82914.2886,41766.44121,37627.92382,601097.7683,4126.355548,3744.495344,3038.439376,2174.297976,780.249446,1287.649632,730.852499,717.894269,1262.473022,3572.930304,1791.56131,1572.665666,24799.86439,9.607004,9.324098,7.615354,5.290058,1.823538,3.188812,1.816063,1.724186,9.198923,26.868816,13.57957,11.413181,101.449602,37.194326,35.948415,28.050338,21.505401,7.08102,12.244604,6.695152,6.977749,66.427726,191.098225,95.728552,84.816841,593.768349,253.506506,312.22794,276.440964,151.062553,47.996128,106.397816,65.89991,49.098237,119.986058,421.734894,231.300098,158.989066,2194.640171,43708.38845,43805.0882,35958.90097,24513.18002,8286.821331,14942.12111,8560.16318,7967.521501,21719.65555,66679.59404,34479.9554,27948.63403,338570.0238
50,CANTON,163226.2178,255968.0394,156072.2849,190363.7098,26686.19843,68205.1417,34302.67501,50055.83467,38924.93637,104319.1546,51674.54364,49345.3167,1189144.053,5468.941973,7982.50112,5151.083726,4398.340834,891.51532,2199.851285,1153.871271,1185.455644,1263.117927,3254.897348,1580.20871,1118.887309,35648.67247,14.637684,23.129024,14.65517,14.670944,2.385013,6.251953,3.242566,3.872484,9.77216,26.049653,13.008361,9.644468,141.319482,64.923173,101.83607,61.740334,76.233614,10.597056,27.057969,13.547426,19.875929,81.807707,216.395819,106.27527,94.472799,874.763165,444.84796,896.163786,615.437132,519.587064,72.08309,237.9042,134.842445,134.906848,151.330949,499.188073,271.173877,183.94417,4161.409594,68854.77488,111483.7111,70943.91994,72758.74266,11234.60307,30017.54365,15676.79126,19169.35175,26312.95711,73866.45742,37411.83776,30274.81673,568005.5073
51,CARLISLE,24222.71011,54394.106,33575.15803,30543.59951,4746.170218,16849.94861,9107.134073,9435.88049,1139.319703,3254.919439,2064.011738,1388.682841,190721.6408,824.970359,1889.596913,1218.693578,978.102317,160.628545,586.546745,329.897298,302.367602,39.272011,112.139654,74.476613,45.012937,6561.704571,2.12173,5.011405,3.23978,2.580788,0.414325,1.55471,0.877929,0.796498,0.30343,0.884024,0.593775,0.353289,18.731683,9.009202,20.306429,12.637733,11.16683,1.763435,6.293442,3.425085,3.444098,2.380432,6.789969,4.434625,2.805661,84.456942,57.328828,168.145442,118.662505,74.336201,11.199822,52.141758,32.182261,22.975333,4.238302,14.798735,10.598069,5.210615,571.81787,9862.022407,23658.97322,15346.60016,12183.19362,1927.429228,7336.560922,4158.38398,3758.646949,771.090319,2337.954695,1579.303695,919.551849,83839.71104
57,CHELSEA,36167.34841,41592.98022,29288.90491,26785.97354,6023.454239,11773.52898,5651.459676,6868.728025,9253.693645,25499.02376,15640.32079,10960.86672,225506.2829,1143.824508,1224.495485,953.298923,759.045467,190.501352,354.467647,181.966451,204.482314,293.660747,789.901318,472.760597,334.353961,6902.75877,3.071553,3.613199,2.693662,2.229017,0.508683,1.041055,0.530546,0.593014,2.325238,6.450375,3.938346,2.687408,29.682094,13.677099,16.110065,11.134979,10.486644,2.269982,4.596617,2.206875,2.721263,19.204709,52.525358,31.922939,22.523773,189.380304,92.082691,142.878235,109.952039,75.41023,15.416049,40.32667,21.36,19.164617,35.544261,121.211493,81.34078,44.094644,798.78171,14546.60456,17447.65567,12992.5276,10685.98194,2405.045335,5014.073013,2559.905029,2825.253325,6180.478858,17947.54571,11236.39153,7329.883593,111171.3462
65,COHASSET,14182.90679,49714.21673,24152.44644,36135.38068,3144.085685,16848.79799,6749.93748,11897.26252,2062.877626,5945.105081,3049.804095,2719.342692,176602.1638,444.35947,1817.916758,834.930635,1073.789978,96.618672,614.145429,235.98729,352.946143,65.482222,228.177295,111.074969,82.563597,5957.992458,1.184446,4.706855,2.294787,2.934285,0.259721,1.592525,0.638619,0.964635,0.517896,1.76304,0.892986,0.658772,18.408568,5.210475,18.886032,9.079544,13.178698,1.153454,6.39607,2.532967,4.34152,4.177271,12.994978,6.567202,5.372238,89.89045,32.491663,157.510961,84.840967,85.466209,7.144589,53.322347,23.633054,28.088952,7.383869,28.691129,15.870912,9.883918,534.328571,5598.117954,22214.14929,10952.22948,14129.36195,1233.528246,7518.91528,3050.386044,4649.848522,1350.714536,4512.999377,2351.941514,1758.68009,79320.87228
67,CONCORD,92471.53425,153588.1671,96703.07267,117040.6538,17752.65802,47469.2064,25757.49479,35912.73333,14670.07807,41544.35293,20417.75075,18993.02368,682320.7258,3715.271727,5967.387172,4060.539223,3350.997326,703.41017,1851.864557,1073.8176,1036.971136,600.475852,1604.8351,909.887433,508.500555,25383.95785,8.458388,14.723249,9.903451,9.535534,1.619972,4.564285,2.626865,2.934549,4.111625,11.706921,6.365163,4.228286,80.778288,34.827847,58.87141,37.396268,44.178524,6.698045,18.207187,9.957746,13.527241,31.924316,89.738323,46.312318,37.143872,428.783096,232.912399,511.22226,369.466279,303.537412,44.610859,157.480072,98.045242,92.32432,57.44711,201.251424,112.632329,72.404733,2253.334439,39247.12874,69524.22736,46893.59145,45991.87015,7517.490196,21533.5956,12444.11127,14141.88371,10332.89997,30932.62892,16591.64452,12057.6251,327208.697
71,DANVERS,145808.5059,272392.3695,160954.1231,196828.72,23052.34784,78396.41181,35993.60196,57267.41476,26625.3795,75623.0103,37263.37491,36192.23571,1146397.495,3739.557021,11068.23538,5048.650048,4889.935263,591.489385,3271.824213,1151.376612,1445.808983,732.388537,3120.522361,1177.45734,884.749241,37121.99438,11.409225,27.617558,14.608945,15.303638,1.803537,8.046383,3.277002,4.467547,5.990608,23.19995,9.545492,7.467378,132.737262,56.720668,108.339386,62.395169,76.604957,8.968872,31.07127,13.897941,22.186525,52.868697,172.71722,77.213459,69.578905,752.563069,368.271046,952.579773,600.609902,518.510285,58.023473,273.445131,133.368609,150.0796,96.727569,374.473855,190.875552,133.922842,3850.887637,55875.61857,130458.3601,71438.90798,75433.41389,8836.315391,37892.42924,16011.88038,21983.35949,16935.00209,59775.62229,27209.65986,22435.14777,544285.7171
73,DEDHAM,152596.8563,198786.2207,132176.7288,131527.4462,21257.57976,50820.47905,24689.81572,35594.47101,30089.05249,85277.51511,47042.5418,38015.85682,947874.5638,4064.8279,5178.928789,3563.318372,2980.645296,579.925711,1404.334882,678.381006,842.172975,760.649041,2096.429886,1202.859127,811.467511,24163.9405,12.309262,16.561443,11.426302,9.858201,1.727516,4.318481,2.151868,2.695388,6.390642,18.143935,10.443944,7.127379,103.154361,60.147261,78.371601,51.996664,51.071685,8.347747,19.873369,9.674687,13.700348,58.751033,165.114697,91.925528,70.362616,679.337237,407.902328,683.881057,518.247081,348.775275,56.383726,172.481074,95.927042,93.096409,112.019126,391.749184,241.83271,139.151274,3261.446285,59500.60041,81294.06776,56076.73098,49199.93826,8325.204237,21051.38816,10535.789,13388.43557,18764.14138,55724.67198,32003.69792,22597.56611,428462.2318
78,DOVER,34605.89074,86218.31839,48304.92639,55642.47858,7439.213739,29180.68174,14431.48077,18636.68656,2034.413195,5751.141468,4279.317261,2364.642352,308889.1912,1298.443581,3561.315419,2003.642754,1755.607597,272.670735,1203.653413,611.63345,590.258885,73.760316,231.550538,183.700812,74.404855,11860.64236,3.193755,8.786035,5.133965,4.681734,0.678177,2.970037,1.537597,1.563561,0.560852,1.750752,1.409479,0.586221,32.852167,13.12893,33.454665,18.873272,20.345691,2.81721,11.318175,5.63942,6.800318,4.318553,12.745067,9.88143,4.720202,144.042933,85.674387,288.35994,184.199516,135.120927,18.193168,97.488772,55.187676,45.220417,7.724257,28.03926,23.966295,8.738912,977.913528,14705.75004,40820.36121,24010.78575,22160.58113,3135.262312,13801.57673,7187.720717,7403.808936,1402.610497,4432.680502,3563.150029,1543.777006,144168.0649
92,ESSEX,14455.51659,53270.51387,27656.72774,35948.65726,3400.307568,20150.35063,9091.798316,13179.85346,1702.006273,4951.134075,2575.814732,2211.285218,188593.9657,481.417036,2982.843788,1418.65794,1129.927333,113.24936,1132.87016,468.484251,412.722459,54.98667,285.8221,139.228797,69.094593,8689.304486,1.259904,6.85353,3.294431,3.027739,0.297046,2.599663,1.086336,1.108067,0.434231,2.108344,1.010171,0.548207,23.62767,5.433945,22.059588,11.145902,13.253008,1.281,8.348246,3.667526,4.856229,3.518112,13.39616,6.539315,4.490647,97.989679,34.859251,206.343491,113.189692,89.660006,8.206786,78.152966,37.266952,32.891045,6.350249,28.617737,15.601475,8.425892,659.56554,5865.130265,30882.21007,15235.07636,14285.75674,1382.593636,11710.4577,5021.845295,5229.032557,1134.807135,4773.592289,2401.645994,1459.304605,99381.45265
93,EVERETT,35367.92078,44128.76573,34541.87057,35020.86195,4625.422461,11765.72485,5679.472395,9859.215221,8707.84835,28233.51895,10718.45533,13822.63641,242471.713,1487.351505,1672.61544,1350.811976,1205.721305,188.452003,459.453811,224.697878,343.578899,352.47875,1093.216629,416.495089,473.106015,9267.9793,3.423011,4.278728,3.487063,3.107643,0.439432,1.164761,0.580173,0.880213,2.602366,8.484593,3.280192,3.66213,35.390304,13.472255,16.784171,13.189825,13.295723,1.751482,4.521669,2.183807,3.748352,19.461095,62.528213,23.854861,29.067933,203.859386,91.165492,145.233841,129.395846,93.684466,11.861007,39.170011,21.394712,26.459743,34.996586,137.259676,57.698,55.301952,843.621332,15662.51015,20155.02584,16517.25832,14571.44476,2015.351193,5463.204758,2743.453677,4121.391914,6327.421495,21671.38046,8529.033986,9500.39964,127277.8762
99,FOXBOROUGH,178515.6115,297911.0466,204916.7997,246076.5459,31890.71661,84505.4646,54727.14999,67817.19699,42136.58604,116296.4217,50052.96354,58973.46198,1433819.965,5189.40962,8224.405959,6578.93393,5041.544137,934.566431,2404.012954,1812.44825,1452.162024,1164.742935,2901.264683,1515.220231,1047.435029,38266.14618,14.628352,25.349895,18.756901,18.91055,2.618986,7.256209,5.076789,5.244304,9.642928,25.706939,12.706541,10.048355,155.946749,67.359803,115.579503,77.897615,103.715787,12.053237,32.604353,20.821616,28.252253,84.512696,228.489589,101.748911,113.617591,986.652956,447.784361,1004.904463,767.398015,700.584679,79.632613,282.303324,204.970227,190.339584,156.418622,538.182551,255.568008,228.119772,4856.206218,70389.99065,123480.8279,90990.85757,93994.75892,12575.81085,35237.41042,24547.30042,25986.55186,27038.68695,77233.40412,35896.6375,35775.15202,653147.3892
100,FRAMINGHAM,296286.1907,565856.7143,345425.1451,446831.3336,59731.373,192255.9262,103277.2206,143432.5452,53799.60126,153338.3365,60935.29894,75012.65782,2496182.343,9521.319311,21319.88302,13440.67938,11588.06907,1931.694486,7325.856002,4074.289671,3784.763147,1738.320684,5753.295555,2559.969357,1880.920592,84919.06028,25.416195,55.597495,35.123096,36.072648,5.142741,18.98805,10.582535,11.62534,13.693029,44.895669,19.670401,16.048223,292.855421,112.723137,221.276175,134.635507,176.610369,22.718691,75.051793,40.269343,56.421175,111.73701,338.880871,139.407318,148.16229,1577.893678,762.933406,1986.679809,1367.116997,1221.985361,152.780255,673.14356,408.822283,389.712037,205.803931,762.265772,336.887357,289.192177,8557.322945,120077.4086,262148.7799,166848.1433,174940.2343,24246.14629,89416.17577,50201.87247,56280.60954,36023.06133,117090.3494,50147.36678,47659.42776,1195079.575
101,FRANKLIN,116932.3258,248492.9649,158858.7556,184786.5427,21920.13264,75483.0759,41783.28043,56688.50803,25110.24354,72138.40796,33555.74171,33963.99962,1069713.979,2937.86525,7647.815124,4961.164463,4595.868253,584.740391,2446.597989,1363.170687,1458.752868,612.599552,2058.265417,982.563454,778.480193,30427.88364,9.286038,22.244997,14.664807,14.89858,1.766185,6.88162,3.926743,4.597025,5.154851,16.690553,8.171023,6.821942,115.104364,47.270262,99.813817,62.994772,74.916578,8.721664,30.050665,16.488004,22.721666,49.728382,147.896602,68.489814,67.19995,696.292174,303.872379,851.717709,618.734905,506.742838,55.97273,256.555959,161.656547,153.330006,91.730212,340.930554,175.521638,131.642065,3648.407542,45303.22322,107385.4879,71124.30811,72302.15132,8552.757417,33028.47432,18955.37474,22245.44838,15746.77807,49982.74325,24036.07418,21421.17492,490083.9959
107,GLOUCESTER,57869.04458,175780.839,94537.96651,141478.4493,14191.49829,70862.30993,31697.67208,54867.10303,11414.08516,32579.46892,15028.94677,14037.80029,714345.1838,1502.81231,8826.1776,4276.023694,3482.411986,366.80324,3554.833727,1443.04324,1344.318151,293.122628,1582.880212,665.275798,357.313442,27695.01603,4.5688,19.737409,10.219456,11.016785,1.121091,7.950107,3.440952,4.269702,2.457732,11.561047,5.082974,3.009266,84.435322,22.423425,67.466374,34.957836,54.85681,5.51288,27.1583,11.732908,21.308482,22.198194,78.56789,34.808057,27.083608,408.074765,149.789705,608.111383,352.554606,385.466119,36.942547,245.011997,118.410015,149.960782,41.697618,166.510344,81.4276,52.854643,2388.737358,22177.08394,90947.33616,48200.03496,54078.45146,5441.929041,36641.89972,16223.60957,20967.61497,7100.841701,27549.6367,12589.38838,8767.068799,350684.8954
119,HAMILTON,17507.07274,75763.28521,39388.61389,49667.46397,4132.630464,24990.99384,11355.78775,15793.86526,1707.690507,4921.100057,2081.106434,2003.217139,249312.8273,507.694341,2802.179643,1403.044899,1439.725513,119.788409,929.789379,406.141985,457.791459,48.588892,169.62163,71.726743,57.604252,8413.697145,1.377537,7.238024,3.745984,3.947022,0.326603,2.39707,1.08229,1.25621,0.386065,1.342684,0.575263,0.460558,24.135312,6.336301,28.645077,14.749102,17.970181,1.501005,9.465062,4.257234,5.718952,3.26967,10.305444,4.362924,3.856774,110.437727,38.620515,241.65273,138.089516,115.968699,9.119033,79.97428,39.856234,36.878644,5.713757,22.462637,10.449835,7.055619,745.841499,6661.72857,33945.70088,17811.51891,19131.4902,1578.556738,11233.11917,5144.197935,6088.530275,1053.804493,3545.419869,1548.422191,1258.572129,109001.0614
